,Geography,Gender,EB,Age,EstimatedSalary,NumOfProducts,CreditScore,Tenure,HasCrCard,IsActiveMember,Exited
1439,0.0,0.0,0.0,0.6351351351351351,0.389315429623529,0.0,0.856,0.7000000000000001,1.0,1.0,0.0
1440,1.0,1.0,0.0005960911031700903,0.2837837837837838,0.1143438198347942,0.0,0.41600000000000004,1.0,1.0,0.0,1.0
1441,0.5,1.0,0.0,0.35135135135135137,0.5723445089006,0.0,0.5539999999999999,0.6000000000000001,1.0,1.0,0.0
1442,0.0,1.0,0.0,0.3378378378378379,0.4837622992995831,0.0,0.666,0.8,1.0,0.0,0.0
1443,0.0,0.0,0.0,0.3378378378378379,0.6257747114849468,0.6666666666666667,0.41200000000000003,0.6000000000000001,0.0,0.0,1.0
1444,0.0,0.0,0.0,0.27027027027027034,0.567984542523811,0.3333333333333333,0.46599999999999986,1.0,0.0,1.0,0.0
1445,0.0,0.0,7.772851598092006e-05,0.08108108108108109,0.6070428225895573,0.0,0.7099999999999999,0.7000000000000001,1.0,0.0,0.0
1446,0.0,1.0,0.0001257038593991328,0.2027027027027027,0.5460914017288651,0.0,0.574,0.2,0.0,1.0,0.0
1447,0.5,1.0,0.00020781455304591593,0.5135135135135136,0.25111763173383056,0.0,0.6940000000000001,0.5,1.0,1.0,1.0
1448,1.0,0.0,6.382036560953127e-05,0.37837837837837845,0.8886263638177445,0.0,0.41000000000000003,0.4,1.0,0.0,1.0
1449,1.0,0.0,9.697771178901311e-05,0.10810810810810811,0.6560640541171681,0.3333333333333333,0.4879999999999999,0.6000000000000001,0.0,0.0,0.0
1450,0.5,1.0,0.00015659711494130234,0.1756756756756757,0.4107454761929764,0.0,0.564,0.30000000000000004,1.0,0.0,1.0
1451,0.0,0.0,0.0,0.27027027027027034,0.0010235477488100113,0.3333333333333333,0.402,1.0,1.0,1.0,0.0
1452,0.0,0.0,0.005476661621151973,0.22972972972972977,0.00850841255339885,0.0,0.674,0.30000000000000004,1.0,1.0,1.0
1453,0.0,0.0,0.0,0.47297297297297297,0.6845583753248434,0.0,0.644,0.7000000000000001,1.0,1.0,0.0
1454,0.5,0.0,0.0003291612036537288,0.21621621621621623,0.10117161188893539,0.0,0.34199999999999997,0.7000000000000001,1.0,1.0,1.0
1455,1.0,1.0,0.00011972020779979271,0.22972972972972977,0.4301995340555023,0.3333333333333333,0.672,0.2,0.0,1.0,0.0
1456,0.5,1.0,0.0,0.13513513513513514,0.6328078831528411,0.3333333333333333,0.578,0.8,1.0,0.0,0.0
1457,0.0,1.0,0.0,0.6486486486486487,0.32172682491177906,0.3333333333333333,0.9999999999999999,0.4,0.0,1.0,0.0
1458,0.0,1.0,0.0007039163055489628,0.09459459459459457,0.052308645475642915,0.3333333333333333,0.22999999999999998,0.2,1.0,1.0,0.0
1459,0.0,0.0,0.00011543897189374996,0.5,0.47969566093561933,0.0,0.934,1.0,1.0,0.0,1.0
1460,0.0,1.0,6.694315515153452e-05,0.0675675675675676,0.6261136938577634,0.0,0.45599999999999985,1.0,1.0,1.0,0.0
1461,0.5,1.0,0.0,0.21621621621621623,0.8547766311682764,0.3333333333333333,0.5219999999999999,0.4,1.0,0.0,0.0
1462,1.0,0.0,0.04126189908619399,0.3108108108108108,0.0011244573856803324,0.0,0.5319999999999999,0.1,1.0,0.0,1.0
1463,0.0,1.0,0.0003386965834474604,0.25675675675675674,0.15754294535128102,0.0,0.33399999999999996,0.5,0.0,1.0,0.0
1464,0.5,0.0,0.0,0.2972972972972973,0.9080818218139832,0.3333333333333333,0.574,0.6000000000000001,1.0,1.0,0.0
1465,0.0,0.0,3.836132367194389e-05,0.1891891891891892,0.7829823248120195,0.0,0.912,0.30000000000000004,1.0,0.0,0.0
1466,0.0,0.0,0.0037487114541703863,0.14864864864864863,0.02130413454484903,0.0,0.566,0.7000000000000001,1.0,0.0,0.0
1467,1.0,0.0,0.00010383564197916159,0.22972972972972977,0.817959715152797,0.3333333333333333,0.5479999999999999,0.0,1.0,0.0,0.0
1468,0.0,1.0,0.0,0.4594594594594595,0.8792444678466793,0.0,0.682,0.30000000000000004,1.0,0.0,1.0
1469,1.0,0.0,6.840823662195105e-05,0.4189189189189189,0.8308429455012952,1.0,0.9380000000000001,0.1,0.0,0.0,1.0
1470,1.0,0.0,9.389760832406256e-05,0.1756756756756757,0.30895480518389506,0.3333333333333333,0.43600000000000005,0.1,1.0,1.0,0.0
1471,0.0,1.0,0.0007237318370270151,0.40540540540540543,0.1071497828042578,0.0,0.912,0.4,1.0,1.0,0.0
1472,0.5,0.0,0.00039583414871542926,0.10810810810810811,0.0960805256902034,0.0,0.7519999999999999,0.1,1.0,1.0,0.0
1473,0.0,1.0,0.0,0.24324324324324326,0.6627404917169589,0.3333333333333333,0.404,0.8,0.0,0.0,0.0
1474,1.0,0.0,0.00023176637648824144,0.16216216216216217,0.31341478111159615,0.3333333333333333,0.8099999999999999,0.6000000000000001,0.0,1.0,0.0
1475,0.0,1.0,0.0,0.10810810810810811,0.10875728632084362,0.0,0.568,0.8,1.0,0.0,0.0
1476,0.0,0.0,6.199343254424093e-05,0.10810810810810811,0.7723192564889946,0.3333333333333333,0.8119999999999999,0.5,0.0,1.0,0.0
1477,0.0,1.0,0.0,0.25675675675675674,0.04027094587533109,0.0,0.852,0.2,0.0,1.0,0.0
1478,0.0,0.0,5.0421523338679376e-05,0.36486486486486486,0.8668543845937287,0.0,0.598,0.5,1.0,0.0,1.0
1479,1.0,1.0,0.00017786743203037028,0.1891891891891892,0.34711919988358886,0.3333333333333333,0.4899999999999999,0.8,1.0,1.0,0.0
1480,0.0,1.0,0.0007238226507143222,0.16216216216216217,0.06373388658616896,0.0,0.592,0.5,1.0,1.0,0.0
1481,0.5,1.0,0.0,0.27027027027027034,0.902159256208968,0.3333333333333333,0.4839999999999999,0.8,1.0,0.0,0.0
1482,0.0,1.0,0.00021306272142169506,0.10810810810810811,0.21543102366275976,0.0,0.44800000000000006,0.8,1.0,1.0,0.0
1483,0.0,1.0,0.0001429432090920513,0.24324324324324326,0.34294485123329277,0.3333333333333333,0.9999999999999999,0.1,0.0,1.0,0.0
1484,0.5,0.0,0.0,0.14864864864864863,0.9900198969001539,0.3333333333333333,0.9999999999999999,0.1,1.0,1.0,0.0
1485,0.0,0.0,0.0,0.37837837837837845,0.6147658101348679,0.3333333333333333,0.25,1.0,0.0,0.0,1.0
1486,0.0,0.0,0.0,0.2837837837837838,0.38408498011560105,0.0,0.584,0.4,1.0,1.0,0.0
1487,0.5,0.0,6.239979081223949e-05,0.445945945945946,0.7070121696622027,0.0,0.7199999999999999,0.4,0.0,1.0,1.0
1488,0.5,1.0,0.00027269660464833705,0.16216216216216217,0.20957086401751365,1.0,0.4919999999999999,0.6000000000000001,1.0,0.0,1.0
1489,0.0,0.0,7.598093603309652e-05,0.2837837837837838,0.8783472321606712,0.0,0.5179999999999999,0.8,0.0,1.0,0.0
1490,0.5,0.0,0.0,0.1756756756756757,0.5895815550385062,0.3333333333333333,0.894,0.8,1.0,0.0,0.0
1491,1.0,0.0,4.953387521356981e-05,0.3378378378378379,0.9734889181916871,0.0,0.30799999999999994,0.7000000000000001,1.0,0.0,1.0
1492,0.5,1.0,0.0,0.4324324324324324,0.8334084405060683,0.0,0.7699999999999999,0.9,0.0,0.0,1.0
1493,0.5,0.0,0.0,0.16216216216216217,0.8006764646023694,0.0,0.66,0.30000000000000004,1.0,0.0,0.0
1494,0.0,1.0,0.0,0.4594594594594595,0.618111129612878,0.3333333333333333,0.19799999999999995,0.6000000000000001,0.0,1.0,0.0
1495,1.0,1.0,8.4566736440387e-05,0.527027027027027,0.5674160882364265,0.0,0.67,0.7000000000000001,0.0,1.0,0.0
1496,0.5,1.0,0.0,0.27027027027027034,0.39807406607331,0.3333333333333333,0.43800000000000006,0.8,0.0,0.0,0.0
1497,0.0,1.0,0.00043267090448298153,0.22972972972972977,0.12231493107591773,0.3333333333333333,0.5619999999999999,0.9,1.0,0.0,0.0
1498,1.0,0.0,5.6714474096956646e-05,0.09459459459459457,0.8851555823581152,0.3333333333333333,0.4899999999999999,0.7000000000000001,0.0,1.0,0.0
1499,0.0,0.0,0.0,0.13513513513513514,0.5167401486841994,0.0,0.22199999999999998,0.8,1.0,1.0,0.0
1500,0.0,1.0,0.0001213756583322501,0.4324324324324324,0.31800356934087204,0.0,0.5599999999999999,0.1,0.0,1.0,1.0
1501,0.0,0.0,0.0009372463086752818,0.1756756756756757,0.07240296448310814,0.3333333333333333,0.622,0.7000000000000001,1.0,1.0,0.0
1502,1.0,1.0,7.741739641432958e-05,0.2837837837837838,0.525394925215358,0.3333333333333333,0.892,0.5,0.0,0.0,0.0
1503,0.0,1.0,0.0001789677335018611,0.39189189189189194,0.4174814194755599,0.0,0.7199999999999999,0.5,0.0,0.0,1.0
1504,0.0,1.0,0.0,0.1891891891891892,0.7180041693981776,0.3333333333333333,0.7819999999999999,0.8,1.0,0.0,0.0
1505,1.0,1.0,0.0003456080864552302,0.40540540540540543,0.1804188800030403,0.0,0.5119999999999999,0.4,0.0,0.0,1.0
1506,0.0,1.0,0.0,0.12162162162162166,0.06498775633072958,0.3333333333333333,0.7939999999999999,1.0,0.0,0.0,0.0
1507,1.0,0.0,0.002084258223458641,0.3378378378378379,0.030452058171555378,0.0,0.398,0.30000000000000004,1.0,0.0,0.0
1508,0.0,1.0,0.0,0.24324324324324326,0.24153516660841107,0.3333333333333333,0.45200000000000007,0.6000000000000001,1.0,1.0,0.0
1509,0.0,1.0,4.95978815304814e-05,0.25675675675675674,0.9855961744346584,0.0,0.356,0.6000000000000001,1.0,0.0,0.0
1510,0.0,1.0,0.00011363254491094437,0.2027027027027027,0.5514936676452601,0.0,0.37,0.2,1.0,1.0,0.0
1511,0.5,0.0,0.0,0.25675675675675674,0.15052807543120367,0.3333333333333333,0.45000000000000007,0.0,0.0,0.0,0.0
1512,0.0,1.0,0.0,0.2837837837837838,0.4944625211707718,0.3333333333333333,0.612,1.0,1.0,1.0,0.0
1513,0.0,1.0,0.0,0.3243243243243243,0.24909928898209777,0.3333333333333333,0.17999999999999994,0.2,1.0,0.0,0.0
1514,0.5,1.0,0.0006682778712033257,0.27027027027027034,0.05031715528833003,0.3333333333333333,0.378,0.8,1.0,1.0,0.0
1515,0.5,1.0,0.0006042412975394708,0.2837837837837838,0.10380141303494483,0.0,0.9999999999999999,0.6000000000000001,0.0,1.0,0.0
1516,0.0,0.0,5.566228648115214e-05,0.25675675675675674,0.8171560384016673,0.0,0.592,0.7000000000000001,0.0,0.0,0.0
1517,0.0,1.0,6.30935314655866e-05,0.48648648648648657,0.7003528336956178,0.3333333333333333,0.7879999999999999,0.6000000000000001,0.0,1.0,0.0
1518,0.5,0.0,0.0,0.24324324324324326,0.4160127792204155,0.3333333333333333,0.7199999999999999,0.8,0.0,0.0,0.0
1519,0.0,0.0,0.00010489925201001155,0.6216216216216217,0.5570101444687967,0.0,0.388,0.30000000000000004,1.0,1.0,1.0
1520,1.0,1.0,0.0001335892383898238,0.4594594594594595,0.46435394580182404,0.0,0.7459999999999999,0.5,0.0,1.0,1.0
1521,0.5,0.0,0.0,0.14864864864864863,0.47389185667231215,0.3333333333333333,0.31399999999999995,0.6000000000000001,0.0,1.0,0.0
1522,0.0,0.0,0.000602832410262391,0.22972972972972977,0.08298577514152601,0.0,0.874,0.1,1.0,1.0,0.0
1523,0.5,1.0,0.0,0.3108108108108108,0.8097915850963766,0.3333333333333333,0.4959999999999999,0.8,1.0,1.0,0.0
1524,0.0,1.0,0.0,0.445945945945946,0.9737014884921509,0.3333333333333333,0.892,0.6000000000000001,0.0,1.0,0.0
1525,0.5,0.0,8.05644174541383e-05,0.3108108108108108,0.8176436849719149,0.0,0.43800000000000006,0.4,1.0,1.0,0.0
1526,0.0,1.0,0.0,0.21621621621621623,0.24126609091168205,0.3333333333333333,0.7219999999999999,0.8,0.0,0.0,0.0
1527,1.0,1.0,0.00013488059844173333,0.22972972972972977,0.4333758873972464,0.0,0.622,0.8,1.0,0.0,0.0
1528,0.0,1.0,0.004482221843086034,0.1891891891891892,0.015266807980162105,0.0,0.13,0.5,1.0,1.0,0.0
1529,0.5,1.0,0.0,0.0675675675675676,0.5606205392614995,0.3333333333333333,0.45599999999999985,0.8,1.0,0.0,0.0
1530,0.0,0.0,8.384279970561155e-05,0.10810810810810811,0.6040080327671292,0.3333333333333333,0.5219999999999999,0.2,1.0,1.0,0.0
1531,0.0,0.0,0.0,0.13513513513513514,0.26093316911765074,0.3333333333333333,0.4999999999999999,0.6000000000000001,0.0,1.0,0.0
1532,1.0,0.0,0.00024282501382823975,0.1891891891891892,0.2831505408766537,0.0,0.622,0.1,0.0,1.0,0.0
1533,0.0,0.0,0.00028895585903257546,0.25675675675675674,0.34683962318401407,0.0,0.9999999999999999,0.30000000000000004,0.0,1.0,0.0
1534,1.0,0.0,8.759579887032112e-05,0.39189189189189194,0.8202107801295023,0.0,0.44600000000000006,0.4,0.0,1.0,1.0
1535,0.5,0.0,0.00013378491096833946,0.2027027027027027,0.5949114640448162,0.0,0.828,0.9,0.0,1.0,0.0
1536,0.0,0.0,0.0,0.21621621621621623,0.13731556363632724,0.3333333333333333,0.9759999999999999,0.8,1.0,0.0,0.0
1537,0.0,0.0,0.0,0.13513513513513514,0.1837302962432912,0.0,0.9420000000000001,0.8,1.0,1.0,0.0
1538,0.5,0.0,0.0001994470527062158,0.24324324324324326,0.23204606039876807,0.0,0.5139999999999999,0.4,1.0,1.0,0.0
1539,0.0,1.0,6.963811752329475e-05,0.27027027027027034,0.7643770480080848,0.0,0.41600000000000004,0.8,1.0,1.0,0.0
1540,1.0,1.0,7.81494620045811e-05,0.0675675675675676,0.8261571480076347,0.3333333333333333,0.36,0.1,1.0,1.0,0.0
1541,1.0,1.0,0.00013914900614051397,0.25675675675675674,0.37961510324235964,0.0,0.608,0.5,1.0,0.0,0.0
1542,0.0,0.0,7.0444349816785e-05,0.2027027027027027,0.8646760765653119,0.0,0.36,0.4,1.0,1.0,0.0
1543,0.5,1.0,0.0004278214242251466,0.6891891891891893,0.18050183792552188,0.0,0.612,0.6000000000000001,1.0,1.0,0.0
1544,0.5,1.0,0.0,0.3378378378378379,0.18097308292941974,0.3333333333333333,0.33999999999999997,0.7000000000000001,1.0,1.0,0.0
1545,1.0,0.0,0.00011315917636606771,0.3243243243243243,0.6594373762694337,0.0,0.5039999999999999,0.6000000000000001,1.0,1.0,0.0
1546,1.0,0.0,6.473584883505178e-05,0.40540540540540543,0.6699678819327245,0.0,0.7020000000000001,0.1,1.0,1.0,0.0
1547,0.5,0.0,8.600759771812245e-05,0.16216216216216217,0.4832795531973303,0.3333333333333333,0.606,0.2,1.0,1.0,0.0
1548,0.5,1.0,0.0,0.09459459459459457,0.6755670666548654,0.3333333333333333,0.636,0.8,1.0,1.0,0.0
1549,0.0,1.0,3.4183389564645165e-05,0.40540540540540543,0.8197412852927454,0.0,0.604,0.4,1.0,0.0,1.0
1550,0.5,0.0,0.0,0.48648648648648657,0.26918635729712187,0.3333333333333333,0.578,0.2,1.0,1.0,0.0
1551,0.5,0.0,0.0,0.4594594594594595,0.611994745498195,0.3333333333333333,0.7599999999999999,0.7000000000000001,0.0,1.0,0.0
1552,0.0,1.0,0.0,0.21621621621621623,0.3239932413545494,0.0,0.86,0.1,1.0,1.0,0.0
1553,0.0,0.0,0.0005801075208523209,0.27027027027027034,0.09680499487701075,0.3333333333333333,0.4839999999999999,0.8,0.0,1.0,0.0
1554,0.0,1.0,0.0001185088285823812,0.21621621621621623,0.630965057162959,0.3333333333333333,0.5559999999999999,0.4,1.0,1.0,0.0
1555,0.0,0.0,9.778270993975853e-05,0.2972972972972973,0.6773018823297624,0.0,0.616,0.7000000000000001,0.0,1.0,1.0
1556,0.5,0.0,0.0,0.14864864864864863,0.47406257297571913,0.3333333333333333,0.9999999999999999,1.0,1.0,1.0,0.0
1557,1.0,1.0,4.5229110328992467e-05,0.25675675675675674,0.9418622478446691,0.0,0.32999999999999996,0.2,1.0,1.0,1.0
1558,0.0,0.0,5.5299296177625143e-05,0.22972972972972977,0.8925899423394933,0.3333333333333333,0.44200000000000006,0.1,0.0,1.0,0.0
1559,1.0,1.0,7.504790348616346e-05,0.3243243243243243,0.4895207492315516,0.3333333333333333,0.82,0.0,1.0,1.0,0.0
1560,1.0,0.0,0.00014329230831820576,0.3378378378378379,0.36428658936928476,0.0,0.7399999999999999,1.0,0.0,0.0,0.0
1561,1.0,1.0,5.750496852679752e-05,0.3243243243243243,0.9799299833134063,0.3333333333333333,0.564,0.4,1.0,1.0,0.0
1562,1.0,1.0,0.0005282437534307755,0.1756756756756757,0.0971960322210771,0.3333333333333333,0.6880000000000001,0.6000000000000001,1.0,1.0,1.0
1563,0.5,0.0,0.0004016264742739497,0.2972972972972973,0.16313537942873543,0.0,0.41800000000000004,0.5,0.0,1.0,0.0
1564,1.0,0.0,8.356222649088645e-05,0.3243243243243243,0.8586902049145693,0.3333333333333333,0.846,0.8,1.0,0.0,0.0
1565,0.0,1.0,0.0,0.27027027027027034,0.23084524572096635,0.3333333333333333,0.46199999999999986,0.1,1.0,0.0,0.0
1566,1.0,0.0,6.685715942561014e-05,0.25675675675675674,0.8982013282268456,0.3333333333333333,0.348,0.9,1.0,0.0,0.0
1567,0.0,1.0,5.6582981369011826e-05,0.47297297297297297,0.9576401546347676,0.0,0.7259999999999999,0.6000000000000001,0.0,0.0,1.0
1568,0.0,1.0,0.00015795084583546313,0.2972972972972973,0.3399668168310073,0.0,0.652,0.8,1.0,1.0,0.0
1569,1.0,0.0,0.0002456690263513631,0.3243243243243243,0.2236224559445427,0.0,0.602,0.1,1.0,0.0,1.0
1570,0.5,0.0,8.386910908527805e-05,0.4189189189189189,0.6226660646091701,0.3333333333333333,0.7339999999999999,0.1,1.0,1.0,1.0
1571,0.0,1.0,9.145812169669446e-05,0.0675675675675676,0.804861164241185,0.0,0.4879999999999999,0.5,1.0,0.0,0.0
1572,0.0,0.0,0.0003773948458001007,0.35135135135135137,0.13666330134527846,0.0,0.7319999999999999,0.30000000000000004,1.0,0.0,1.0
1573,0.0,0.0,0.00017881101235255924,0.22972972972972977,0.26994107937308015,0.0,0.636,0.6000000000000001,1.0,1.0,0.0
1574,1.0,1.0,0.0001188122327784198,0.0675675675675676,0.45815350365959945,0.0,0.656,1.0,1.0,1.0,0.0
1575,0.0,1.0,0.0,0.0675675675675676,0.9480982433822429,0.3333333333333333,0.39,0.2,1.0,0.0,0.0
1576,0.0,0.0,0.00014839820980566844,0.2972972972972973,0.30350273451114584,0.3333333333333333,0.5259999999999999,0.9,1.0,1.0,0.0
1577,0.5,0.0,0.0,0.040540540540540515,0.77385270293313,0.3333333333333333,0.674,0.8,1.0,1.0,0.0
1578,0.0,1.0,7.675255608673814e-05,0.13513513513513514,0.984301650807652,0.0,0.7299999999999999,0.7000000000000001,0.0,0.0,0.0
1579,1.0,1.0,1.8143007946756303e-05,0.3108108108108108,0.9789129861901812,0.0,0.5359999999999999,0.8,1.0,1.0,0.0
1580,0.0,0.0,0.00360962100716102,0.22972972972972977,0.015378018600776373,0.0,0.7419999999999999,0.6000000000000001,0.0,1.0,0.0
1581,1.0,0.0,0.0001748728175391438,0.21621621621621623,0.35306581778559853,0.3333333333333333,0.18999999999999995,0.7000000000000001,1.0,1.0,0.0
1582,0.0,1.0,0.00016169344409732437,0.27027027027027034,0.2751384757244317,0.3333333333333333,0.68,0.1,0.0,1.0,0.0
1583,0.0,0.0,0.0,0.3378378378378379,0.840200439141938,0.3333333333333333,0.7179999999999999,0.8,0.0,0.0,1.0
1584,0.5,0.0,0.0,0.3243243243243243,0.6422500848831063,0.3333333333333333,0.642,0.30000000000000004,1.0,1.0,0.0
1585,0.0,1.0,4.4346591150395364e-05,0.2027027027027027,0.9962836950928813,0.0,0.376,0.6000000000000001,1.0,1.0,0.0
1586,0.0,0.0,0.0,0.2027027027027027,0.7473869254513805,0.3333333333333333,0.7699999999999999,0.4,1.0,0.0,0.0
1587,0.0,0.0,0.0,0.25675675675675674,0.6336342620720279,0.3333333333333333,0.4839999999999999,0.7000000000000001,1.0,1.0,0.0
1588,0.0,1.0,9.958458868260729e-05,0.5810810810810811,0.7377838583584733,0.0,0.7939999999999999,0.7000000000000001,0.0,1.0,0.0
1589,1.0,1.0,5.6380669102529065e-05,0.24324324324324326,0.7470119396402356,0.0,0.65,0.7000000000000001,1.0,1.0,0.0
1590,0.5,0.0,9.855842753573167e-05,0.2837837837837838,0.4676686623572551,0.3333333333333333,0.564,0.5,1.0,0.0,0.0
1591,0.0,1.0,0.0,0.2837837837837838,0.29438976422248325,0.3333333333333333,0.5419999999999999,0.6000000000000001,1.0,1.0,0.0
1592,0.5,1.0,3.681174120146475e-05,0.14864864864864863,0.7713728161039379,0.0,0.34199999999999997,0.30000000000000004,1.0,0.0,0.0
1593,0.5,1.0,0.00010439590076792922,0.24324324324324326,0.6101148159649246,0.0,0.4819999999999999,0.7000000000000001,1.0,1.0,0.0
1594,1.0,0.0,0.00023397915118759615,0.13513513513513514,0.2514618146032946,0.3333333333333333,0.7119999999999999,0.6000000000000001,1.0,1.0,0.0
1595,0.0,1.0,0.0,0.27027027027027034,0.9390349278356083,0.3333333333333333,0.654,0.4,1.0,0.0,0.0
1596,1.0,1.0,0.00010370484724843785,0.12162162162162166,0.8567443690872477,0.0,0.838,0.7000000000000001,1.0,0.0,0.0
1597,0.0,1.0,0.00014347986052008863,0.1891891891891892,0.20456458591795512,0.0,0.842,0.5,1.0,1.0,0.0
1598,1.0,0.0,0.00017795966592392754,0.40540540540540543,0.3196760290607753,0.0,0.5019999999999999,0.8,1.0,0.0,1.0
1599,0.0,0.0,0.0003705303061631928,0.3243243243243243,0.14737552436257662,0.3333333333333333,0.64,0.1,0.0,1.0,0.0
1600,0.0,1.0,6.0539507535818797e-05,0.13513513513513514,0.8953087519858146,0.0,0.33399999999999996,0.2,1.0,0.0,0.0
1601,0.0,0.0,0.00011704011468129199,0.4189189189189189,0.6463735286719882,0.3333333333333333,0.9679999999999999,0.8,1.0,0.0,0.0
1602,0.0,0.0,0.00018453278724608324,0.3243243243243243,0.2777611761923264,0.6666666666666667,0.44200000000000006,0.4,1.0,0.0,1.0
1603,1.0,0.0,0.0006721863205387287,0.24324324324324326,0.11648247407627427,0.0,0.45200000000000007,0.8,1.0,1.0,0.0
1604,0.0,0.0,0.0008396672221138061,0.1756756756756757,0.08559347417678387,0.0,0.7359999999999999,0.1,0.0,1.0,0.0
1605,1.0,0.0,0.00010203822923148978,0.1756756756756757,0.3731872393813609,0.3333333333333333,0.572,0.9,1.0,1.0,0.0
1606,1.0,0.0,5.915381592452331e-05,0.2972972972972973,0.7724459185852249,0.3333333333333333,0.43200000000000005,0.2,1.0,0.0,0.0
1607,0.0,1.0,0.0,0.6216216216216217,0.015871965772731294,0.3333333333333333,0.7219999999999999,0.4,1.0,1.0,0.0
1608,0.0,0.0,0.00013048262092245548,0.2837837837837838,0.4423024898877843,0.3333333333333333,0.44800000000000006,0.2,1.0,0.0,0.0
1609,0.0,0.0,0.00018974801069944106,0.22972972972972977,0.32838811106460664,0.0,0.5379999999999999,0.8,1.0,0.0,0.0
1610,0.0,0.0,0.0,0.08108108108108109,0.7029396307347351,0.3333333333333333,0.47599999999999987,0.0,1.0,1.0,0.0
1611,1.0,0.0,7.353259221761417e-05,0.4189189189189189,0.5861625785262492,0.0,0.82,0.9,1.0,0.0,1.0
1612,0.0,1.0,0.0,0.4594594594594595,0.5806826051887954,0.0,0.63,0.30000000000000004,1.0,0.0,1.0
1613,1.0,1.0,5.301341623200159e-05,0.14864864864864863,0.527662291748862,0.3333333333333333,0.7779999999999999,0.30000000000000004,1.0,1.0,0.0
1614,0.0,1.0,0.0,0.7972972972972974,0.40755132115116993,0.6666666666666667,0.582,0.9,1.0,1.0,0.0
1615,1.0,0.0,5.594125474505275e-05,0.040540540540540515,0.8248522233873333,0.0,0.67,0.6000000000000001,1.0,1.0,0.0
1616,0.0,0.0,0.0,0.4189189189189189,0.11811112961287801,0.3333333333333333,0.4879999999999999,0.4,1.0,1.0,0.0
1617,0.5,0.0,0.0,0.2972972972972973,0.5271600937889568,0.3333333333333333,0.41400000000000003,0.4,0.0,1.0,0.0
1618,0.0,1.0,0.00014686416830125577,0.12162162162162166,0.4529411058756111,0.3333333333333333,0.6940000000000001,0.8,1.0,0.0,0.0
1619,0.0,1.0,0.00011256582804349607,0.0,0.6350743496003869,0.0,0.612,1.0,0.0,1.0,0.0
1620,1.0,1.0,0.00014690188087725624,0.3378378378378379,0.45451180587746126,0.3333333333333333,0.7239999999999999,0.1,0.0,1.0,0.0
1621,0.5,1.0,0.0008174811636655442,0.27027027027027034,0.04320582615639793,0.0,0.678,0.5,1.0,1.0,1.0
1622,0.0,0.0,0.0010091287946695706,0.09459459459459457,0.07728938113589846,0.3333333333333333,0.6940000000000001,0.4,1.0,0.0,0.0
1623,0.0,1.0,0.0,0.27027027027027034,0.3995566576608066,0.0,0.47799999999999987,0.2,1.0,0.0,0.0
1624,0.5,0.0,0.0,0.09459459459459457,0.3467849679644406,0.3333333333333333,0.35,1.0,1.0,0.0,0.0
1625,0.0,1.0,0.0,0.35135135135135137,0.4346590099354488,0.3333333333333333,0.66,0.30000000000000004,1.0,0.0,0.0
1626,0.0,0.0,0.0,0.13513513513513514,0.037934872780350515,0.3333333333333333,0.5339999999999999,0.0,1.0,1.0,1.0
1627,0.0,1.0,7.488059518208911e-05,0.1891891891891892,0.5847859470579441,0.0,0.66,0.5,1.0,0.0,0.0
1628,0.5,0.0,0.0,0.16216216216216217,0.78944164167678,0.3333333333333333,0.624,0.9,0.0,1.0,0.0
1629,1.0,1.0,0.00015803486080938676,0.37837837837837845,0.3898870342117672,0.0,0.7719999999999999,0.5,1.0,1.0,1.0
1630,1.0,1.0,7.989938748308536e-05,0.527027027027027,0.6318501916933067,0.0,0.614,0.8,1.0,1.0,1.0
1631,0.5,1.0,7.492518457104059e-05,0.48648648648648657,0.959901220566564,0.0,0.0,0.1,1.0,1.0,1.0
1632,0.0,1.0,8.700256388162139e-05,0.16216216216216217,0.71471230502513,0.0,0.5339999999999999,0.30000000000000004,1.0,0.0,0.0
1633,0.0,1.0,0.0,0.22972972972972977,0.24431378196617773,0.0,0.42400000000000004,0.7000000000000001,0.0,0.0,0.0
1634,0.5,0.0,0.0,0.0675675675675676,0.36563566820631366,0.3333333333333333,0.7099999999999999,0.5,1.0,1.0,0.0
1635,0.0,0.0,9.991365127156686e-05,0.2027027027027027,0.6001862177837983,0.0,0.33199999999999996,0.7000000000000001,1.0,1.0,0.0
1636,0.0,0.0,0.0,0.25675675675675674,0.9700115861064731,0.3333333333333333,0.44600000000000006,0.6000000000000001,1.0,0.0,0.0
1637,0.5,0.0,0.0,0.1756756756756757,0.8972960917767646,0.3333333333333333,0.376,0.0,0.0,0.0,0.0
1638,0.0,1.0,0.0,0.2837837837837838,0.40480035843423046,0.0,0.6980000000000001,0.9,1.0,0.0,0.0
1639,1.0,1.0,0.0010245251144958502,0.1891891891891892,0.0782445223518846,0.3333333333333333,0.30799999999999994,0.8,0.0,1.0,0.0
1640,0.5,1.0,0.0001042230728310857,0.39189189189189194,0.4635268668157809,0.0,0.46599999999999986,0.5,1.0,0.0,0.0
1641,0.5,1.0,0.0003942024245301362,0.47297297297297297,0.13266561956666859,0.3333333333333333,0.7239999999999999,0.2,0.0,0.0,0.0
1642,0.5,1.0,0.0,0.5945945945945947,0.325026840063226,0.0,0.5519999999999999,0.30000000000000004,1.0,1.0,0.0
1643,0.0,0.0,0.00010962074469371567,0.21621621621621623,0.5344576907094627,0.0,0.5619999999999999,0.4,1.0,0.0,0.0
